Line,Route,Direction,Municipality,On Street,At Street,Time Point - Description,Stop ID/Stop Num
375,375,Inbound,IRVINGTON TWP,SPRINGFIELD AVE,MAPLE AVE,IRVINGTON TWP - SPRINGFIELD AVE at MAPLE AVE,17871
375,375,Inbound,IRVINGTON TWP,SPRINGFIELD AVE,HARRISON PL,IRVINGTON TWP - SPRINGFIELD AVE at HARRISON PL,17873
375,375,Inbound,IRVINGTON TWP,SPRINGFIELD AVE,ELLIS AVE,IRVINGTON TWP - SPRINGFIELD AVE at ELLIS AVE,17874
375,375,Outbound,IRVINGTON TWP,SPRINGFIELD AVE,GROVE ST (290' E ),IRVINGTON TWP - SPRINGFIELD AVE at GROVE ST (290' E ),17877
375,375,Outbound,IRVINGTON TWP,SPRINGFIELD AVE,NORTH MAPLE AVE,IRVINGTON TWP - SPRINGFIELD AVE at NORTH MAPLE AVE,17878
375,375,Outbound,IRVINGTON TWP,SPRINGFIELD AVE,NEW ST,IRVINGTON TWP - SPRINGFIELD AVE at NEW ST,17881
375,375,Outbound,IRVINGTON TWP,SPRINGFIELD AVE,CIVIC SQUARE,IRVINGTON TWP - SPRINGFIELD AVE at CIVIC SQUARE,17882
375,375,Outbound,IRVINGTON TWP,SPRINGFIELD AVE,ELMWOOD AVE,IRVINGTON TWP - SPRINGFIELD AVE at ELMWOOD AVE,17884
375,375,Outbound,IRVINGTON TWP,SPRINGFIELD AVE,SANFORD AVE,IRVINGTON TWP - SPRINGFIELD AVE at SANFORD AVE,17885
375,375,Outbound,IRVINGTON TWP,SPRINGFIELD AVE,FLORENCE AVE,IRVINGTON TWP - SPRINGFIELD AVE at FLORENCE AVE,17886
375,375,Outbound,MAPLEWOOD TWP,MILLBURN AVE,MANLEY TERRACE,MAPLEWOOD TWP - MILLBURN AVE at MANLEY TERRACE,18057
375,375,Outbound,MAPLEWOOD TWP,MILLBURN AVE,VALLEY ST,MAPLEWOOD TWP - MILLBURN AVE at VALLEY ST,18058
375,375,Inbound,MAPLEWOOD TWP,MILLBURN AVE,RAYMOND TERRACE,MAPLEWOOD TWP - MILLBURN AVE at RAYMOND TERRACE,18062
375,375,Inbound,MAPLEWOOD TWP,MILLBURN AVE,MILDRED TERRACE,MAPLEWOOD TWP - MILLBURN AVE at MILDRED TERRACE,18063
375,375,Inbound,MAPLEWOOD TWP,MILLBURN AVE,SPRINGFIELD AVE,MAPLEWOOD TWP - MILLBURN AVE at SPRINGFIELD AVE,18064
375,375,Inbound,MAPLEWOOD TWP,SPRINGFIELD AVE,LAUREL AVE. (187' E ),MAPLEWOOD TWP - SPRINGFIELD AVE at LAUREL AVE. (187' E ),18065
375,375,Inbound,MAPLEWOOD TWP,SPRINGFIELD AVE,INDIANA ST,MAPLEWOOD TWP - SPRINGFIELD AVE at INDIANA ST,18066
375,375,Inbound,MAPLEWOOD TWP,SPRINGFIELD AVE,PRINCETON ST,MAPLEWOOD TWP - SPRINGFIELD AVE at PRINCETON ST,18067
375,375,Inbound,MAPLEWOOD TWP,SPRINGFIELD AVE,TUSCAN ST,MAPLEWOOD TWP - SPRINGFIELD AVE at TUSCAN ST,18068
375,375,Inbound,MAPLEWOOD TWP,SPRINGFIELD AVE,BURNETT AVE,MAPLEWOOD TWP - SPRINGFIELD AVE at BURNETT AVE,18069
375,375,Inbound,MAPLEWOOD TWP,SPRINGFIELD AVE,BOYDEN AVE,MAPLEWOOD TWP - SPRINGFIELD AVE at BOYDEN AVE,18070
375,375,Inbound,MAPLEWOOD TWP,SPRINGFIELD AVE,CHANCELLOR AVE,MAPLEWOOD TWP - SPRINGFIELD AVE at CHANCELLOR AVE,18071
375,375,Outbound,MAPLEWOOD TWP,SPRINGFIELD AVE,CHANCELLOR AVE (190' E ),MAPLEWOOD TWP - SPRINGFIELD AVE at CHANCELLOR AVE (190' E ),18072
375,375,Outbound,MAPLEWOOD TWP,SPRINGFIELD AVE,BOYDEN AVE,MAPLEWOOD TWP - SPRINGFIELD AVE at BOYDEN AVE,18073
375,375,Outbound,MAPLEWOOD TWP,SPRINGFIELD AVE,VERMONT ST,MAPLEWOOD TWP - SPRINGFIELD AVE at VERMONT ST,18074
375,375,Outbound,MAPLEWOOD TWP,SPRINGFIELD AVE,RUTGERS ST,MAPLEWOOD TWP - SPRINGFIELD AVE at RUTGERS ST,18075
375,375,Outbound,MAPLEWOOD TWP,SPRINGFIELD AVE,PARK AVE,MAPLEWOOD TWP - SPRINGFIELD AVE at PARK AVE,18076
375,375,Outbound,MAPLEWOOD TWP,SPRINGFIELD AVE,BROADVIEW AVE,MAPLEWOOD TWP - SPRINGFIELD AVE at BROADVIEW AVE,18077
375,375,Outbound,NEWARK,DOREMUS AVE,WILSON AVE. (162' N ),NEWARK - DOREMUS AVE at WILSON AVE. (162' N ),18509
375,375,Inbound,NEWARK,MARKET ST,WASHINGTON ST,NEWARK - MARKET ST at WASHINGTON ST,18729
375,375,Inbound,NEWARK,MARKET ST,MULBERRY ST,NEWARK - MARKET ST at MULBERRY ST,18731
375,375,Outbound,NEWARK,MARKET ST,MULBERRY ST,NEWARK - MARKET ST at MULBERRY ST,18742
375,375,Outbound,NEWARK,MARKET ST,WASHINGTON ST,NEWARK - MARKET ST at WASHINGTON ST,18745
375,375,Outbound,NEWARK,RAYMOND BLVD,BLANCHARD ST. (244' W ),NEWARK - RAYMOND BLVD at BLANCHARD ST. (244' W ),18848
375,375,Outbound,NEWARK,RAYMOND BLVD,WAYDELL ST,NEWARK - RAYMOND BLVD at WAYDELL ST,18849
375,375,Outbound,NEWARK,RAYMOND BLVD,LOCKWOOD ST,NEWARK - RAYMOND BLVD at LOCKWOOD ST,18850
375,375,Inbound,NEWARK,SPRINGFIELD AVE,SOUTH 20TH ST,NEWARK - SPRINGFIELD AVE at SOUTH 20TH ST,18982
375,375,Inbound,NEWARK,SPRINGFIELD AVE,SOUTH 18TH ST,NEWARK - SPRINGFIELD AVE at SOUTH 18TH ST,18983
375,375,Inbound,NEWARK,SPRINGFIELD AVE,SOUTH 17TH ST,NEWARK - SPRINGFIELD AVE at SOUTH 17TH ST,18984
375,375,Inbound,NEWARK,SPRINGFIELD AVE,SOUTH 15TH ST,NEWARK - SPRINGFIELD AVE at SOUTH 15TH ST,18985
375,375,Inbound,NEWARK,SPRINGFIELD AVE,PIERCE ST,NEWARK - SPRINGFIELD AVE at PIERCE ST,18987
375,375,Inbound,NEWARK,SPRINGFIELD AVE,SOUTH 10TH ST,NEWARK - SPRINGFIELD AVE at SOUTH 10TH ST,18989
375,375,Inbound,NEWARK,SPRINGFIELD AVE,JACOB ST,NEWARK - SPRINGFIELD AVE at JACOB ST,18991
375,375,Inbound,NEWARK,SPRINGFIELD AVE,FAIRMOUNT AVE,NEWARK - SPRINGFIELD AVE at FAIRMOUNT AVE,18992
375,375,Inbound,NEWARK,SPRINGFIELD AVE,BERGEN ST,NEWARK - SPRINGFIELD AVE at BERGEN ST,18993
375,375,Inbound,NEWARK,SPRINGFIELD AVE,WEST KINNEY ST,NEWARK - SPRINGFIELD AVE at WEST KINNEY ST,18994
375,375,Inbound,NEWARK,SPRINGFIELD AVE,SAYRE ST,NEWARK - SPRINGFIELD AVE at SAYRE ST,18995
375,375,Inbound,NEWARK,SPRINGFIELD AVE,PRINCE ST,NEWARK - SPRINGFIELD AVE at PRINCE ST,18998
375,375,Inbound,NEWARK,SPRINGFIELD AVE,BROOME ST,NEWARK - SPRINGFIELD AVE at BROOME ST,18999
375,375,Inbound,NEWARK,SPRINGFIELD AVE,MARTIN LUTHER KING BLVD,NEWARK - SPRINGFIELD AVE at MARTIN LUTHER KING BLVD,19001
375,375,Inbound,NEWARK,SPRINGFIELD AVE,BRANFORD PL,NEWARK - SPRINGFIELD AVE at BRANFORD PL,19002
375,375,Outbound,NEWARK,SPRINGFIELD AVE,MARTIN LUTHER KING BLVD,NEWARK - SPRINGFIELD AVE at MARTIN LUTHER KING BLVD,19003
375,375,Outbound,NEWARK,SPRINGFIELD AVE,BROOME ST,NEWARK - SPRINGFIELD AVE at BROOME ST,19005
375,375,Outbound,NEWARK,SPRINGFIELD AVE,PRINCE ST,NEWARK - SPRINGFIELD AVE at PRINCE ST,19006
375,375,Outbound,NEWARK,SPRINGFIELD AVE,JONES ST,NEWARK - SPRINGFIELD AVE at JONES ST,19007
375,375,Outbound,NEWARK,SPRINGFIELD AVE,HAYES ST,NEWARK - SPRINGFIELD AVE at HAYES ST,19008
375,375,Outbound,NEWARK,SPRINGFIELD AVE,BEDFORD ST,NEWARK - SPRINGFIELD AVE at BEDFORD ST,19009
375,375,Outbound,NEWARK,SPRINGFIELD AVE,HUNTERDON ST,NEWARK - SPRINGFIELD AVE at HUNTERDON ST,19010
375,375,Outbound,NEWARK,SPRINGFIELD AVE,BERGEN ST,NEWARK - SPRINGFIELD AVE at BERGEN ST,19011
375,375,Outbound,NEWARK,SPRINGFIELD AVE,SOUTH 6TH ST,NEWARK - SPRINGFIELD AVE at SOUTH 6TH ST,19013
375,375,Outbound,NEWARK,SPRINGFIELD AVE,BLUM ST,NEWARK - SPRINGFIELD AVE at BLUM ST,19014
375,375,Outbound,NEWARK,SPRINGFIELD AVE,SOUTH 10TH ST,NEWARK - SPRINGFIELD AVE at SOUTH 10TH ST,19015
375,375,Outbound,NEWARK,SPRINGFIELD AVE,SOUTH 13TH ST,NEWARK - SPRINGFIELD AVE at SOUTH 13TH ST,19017
375,375,Outbound,NEWARK,SPRINGFIELD AVE,SOUTH 15TH ST,NEWARK - SPRINGFIELD AVE at SOUTH 15TH ST,19018
375,375,Outbound,NEWARK,SPRINGFIELD AVE,SOUTH 18TH ST,NEWARK - SPRINGFIELD AVE at SOUTH 18TH ST,19020
375,375,Outbound,NEWARK,SPRINGFIELD AVE,SOUTH 20TH ST,NEWARK - SPRINGFIELD AVE at SOUTH 20TH ST,19021
375,375,Outbound,NEWARK,WILSON AVE,AVENUE P,NEWARK - WILSON AVE at AVENUE P,19127
375,375,Inbound,NEWARK,SPRINGFIELD AVE,LIVINGSTON ST,NEWARK - SPRINGFIELD AVE at LIVINGSTON ST,30108
375,375,Outbound,NEWARK,WILSON AVE,DOREMUS AVE,NEWARK - WILSON AVE at DOREMUS AVE,32664
375,375,Outbound,NEWARK,DOREMUS AVE,WILSON AVE. (600' N ),NEWARK - DOREMUS AVE at WILSON AVE. (600' N ),18508
375,375,Inbound,NEWARK,MARKET ST,BROAD ST,NEWARK - MARKET ST at BROAD ST,18730
375,375,Inbound,NEWARK,MARKET ST,ALLING ST (240' E ),NEWARK - MARKET ST at ALLING ST (240' E ),18733
375,375,Outbound,NEWARK,MARKET ST. BUS LANE,RAYMOND PLAZA WEST,NEWARK - MARKET ST. BUS LANE at RAYMOND PLAZA WEST,18741
375,375,Outbound,NEWARK,MARKET ST,BROAD ST,NEWARK - MARKET ST at BROAD ST,18743
378,378,Inbound,NEWARK,BROAD ST,CEDAR ST,NEWARK - BROAD ST at CEDAR ST,18329
378,378,Inbound,NEWARK,BROAD ST,NEW ST,NEWARK - BROAD ST at NEW ST,18331
378,378,Outbound,NEWARK,BROAD ST,NEW ST,NEWARK - BROAD ST at NEW ST,18331
378,378,Inbound,NEWARK,BROAD ST,LOMBARDY ST (190' N ),NEWARK - BROAD ST at LOMBARDY ST (190' N ),18332
378,378,Outbound,NEWARK,BROAD ST,LOMBARDY ST (190' N ),NEWARK - BROAD ST at LOMBARDY ST (190' N ),18332
378,378,Inbound,NEWARK,RAYMOND BLVD,BLANCHARD ST. (244' W ),NEWARK - RAYMOND BLVD at BLANCHARD ST. (244' W ),18848
378,378,Inbound,NEWARK,RAYMOND BLVD,WAYDELL ST,NEWARK - RAYMOND BLVD at WAYDELL ST,18849
378,378,Inbound,NEWARK,RAYMOND BLVD,LOCKWOOD ST,NEWARK - RAYMOND BLVD at LOCKWOOD ST,18850
378,378,Inbound,NEWARK,RAYMOND BLVD,BRILL ST,NEWARK - RAYMOND BLVD at BRILL ST,18852
378,378,Inbound,NEWARK,RAYMOND BLVD,PROVIDENCE ST,NEWARK - RAYMOND BLVD at PROVIDENCE ST,18854
378,378,Inbound,NEWARK,RAYMOND BLVD,JEFFERSON STREET (30' E ),NEWARK - RAYMOND BLVD at JEFFERSON STREET (30' E ),18855
378,378,Inbound,NEWARK,RAYMOND BLVD,JERSEY ST,NEWARK - RAYMOND BLVD at JERSEY ST,18856
378,378,Inbound,NEWARK,RAYMOND BLVD,MCCARTER HWY (170' W ),NEWARK - RAYMOND BLVD at MCCARTER HWY (170' W ),18858
378,378,Outbound,NEWARK,RAYMOND BLVD,MCCARTER HWY (170' W ),NEWARK - RAYMOND BLVD at MCCARTER HWY (170' W ),18858
378,378,Inbound,NEWARK,RAYMOND BLVD,COMMERCE CT,NEWARK - RAYMOND BLVD at COMMERCE CT,18859
378,378,Outbound,NEWARK,RAYMOND BLVD,COMMERCE CT,NEWARK - RAYMOND BLVD at COMMERCE CT,18859
378,378,Outbound,SECAUCUS,COUNTY AVE,DORIGO LN,SECAUCUS - COUNTY AVE at DORIGO LN,21542
378,378,Outbound,SECAUCUS,COUNTY AVE,DORIGO LN (493' S ),SECAUCUS - COUNTY AVE at DORIGO LN (493' S ),21543
378,378,Outbound,SECAUCUS,COUNTY AVE,UPS DRIVE (856' N ),SECAUCUS - COUNTY AVE at UPS DRIVE (856' N ),21544
378,378,Inbound,NEWARK,BROAD ST,STATE ST,NEWARK - BROAD ST at STATE ST,18333
378,378,Outbound,NEWARK,BROAD ST,STATE ST,NEWARK - BROAD ST at STATE ST,18333
378,378,Outbound,NEWARK,PENN STATION,BUS LANES (RAYMOND BLVD SIDE),NEWARK - PENN STATION at BUS LANES (RAYMOND BLVD SIDE),18835
378,378,Inbound,NEWARK,RAYMOND BLVD,RAYMOND PLAZA EAST,NEWARK - RAYMOND BLVD at RAYMOND PLAZA EAST,18857
378,378,Inbound,SECAUCUS,COUNTY AVE,UPS DRIVE,SECAUCUS - COUNTY AVE at UPS DRIVE,21537
400,400,Inbound,BELLMAWR,HAAG AVE,BENIGNO BLVD. (1100' N ),BELLMAWR - HAAG AVE at BENIGNO BLVD. (1100' N ),14934
400,400,Outbound,BELLMAWR,HAAG AVE,BENIGNO BLVD. (1100' N ),BELLMAWR - HAAG AVE at BENIGNO BLVD. (1100' N ),14934
400,400,Inbound,CAMDEN,BROADWAY,MLK BLVD. (128' N ),CAMDEN - BROADWAY at MLK BLVD. (128' N ),15031
400,400,Outbound,CAMDEN,BROADWAY,MLK BLVD. (133' N ),CAMDEN - BROADWAY at MLK BLVD. (133' N ),15034
400,400,Inbound,CAMDEN,MT EPHRAIM AVE,KAIGHN AVE,CAMDEN - MT EPHRAIM AVE at KAIGHN AVE,15198
400,400,Outbound,CAMDEN,MT EPHRAIM AVE,KAIGHN AVE,CAMDEN - MT EPHRAIM AVE at KAIGHN AVE,15204
400,400,Inbound,DEPTFORD TWP,DEPTFORD MALL,LOADING DOCK 5 AT MACY'S,DEPTFORD TWP - DEPTFORD MALL at LOADING DOCK 5 AT MACY'S,19606
400,400,Outbound,DEPTFORD TWP,DEPTFORD MALL,LOADING DOCK 5 AT MACY'S,DEPTFORD TWP - DEPTFORD MALL at LOADING DOCK 5 AT MACY'S,19606
400,400,Outbound,GLOUCESTER TWP,RT-168,W. CHURCH ST,GLOUCESTER TWP - RT-168 at W. CHURCH ST,15693
400,400,Outbound,GLOUCESTER TWP,RT-168,W. CHURCH ST,GLOUCESTER TWP - RT-168 at W. CHURCH ST,15693
400,400,Inbound,GLOUCESTER TWP,RT-168,E. CHURCH ST,GLOUCESTER TWP - RT-168 at E. CHURCH ST,15708
400,400,Outbound,GLOUCESTER TWP,PRESIDENTIAL DRIVE,CAMDEN CO. COLLEGE CTR (400' W ),GLOUCESTER TWP - PRESIDENTIAL DRIVE at CAMDEN CO. COLLEGE CTR (400' W ),15769
400,400,Inbound,GLOUCESTER TWP,PRESIDENTIAL DRIVE,CAMDEN CO. COLLEGE CTR (400' W ),GLOUCESTER TWP - PRESIDENTIAL DRIVE at CAMDEN CO. COLLEGE CTR (400' W ),15769
400,400,Inbound,GLOUCESTER TWP,ELMWOOD HILLS HEALTHCARE CENTER,WOODBURY-TURNERSVILLE RD,GLOUCESTER TWP - ELMWOOD HILLS HEALTHCARE CENTER at WOODBURY-TURNERSVILLE RD,15802
400,400,Outbound,GLOUCESTER TWP,ELMWOOD HILLS HEALTHCARE CENTER,WOODBURY-TURNERSVILLE RD,GLOUCESTER TWP - ELMWOOD HILLS HEALTHCARE CENTER at WOODBURY-TURNERSVILLE RD,15802
400,400,Inbound,GLOUCESTER TWP,ERIAL RD (CR706),TICE AVENUE (1915' E ),GLOUCESTER TWP - ERIAL RD (CR706) at TICE AVENUE (1915' E ),30695
400,400,Outbound,GLOUCESTER TWP,ERIAL RD (CR706),TICE AVENUE (1915' E ),GLOUCESTER TWP - ERIAL RD (CR706) at TICE AVENUE (1915' E ),30696
400,400,Inbound,GLOUCESTER TWP,PREMIUM OUTLET DRIVE,ROBERT E. KELLY BLVD. (160' S ),GLOUCESTER TWP - PREMIUM OUTLET DRIVE at ROBERT E. KELLY BLVD. (160' S ),32464
400,400,Outbound,GLOUCESTER TWP,PREMIUM OUTLET DRIVE,ROBERT E. KELLY BLVD. (160' S ),GLOUCESTER TWP - PREMIUM OUTLET DRIVE at ROBERT E. KELLY BLVD. (160' S ),32464
400,400,Outbound,GLOUCESTER TWP,PREMIUM OUTLET DRIVE,ROBERT E. KELLY BLVD. (160' S ),GLOUCESTER TWP - PREMIUM OUTLET DRIVE at ROBERT E. KELLY BLVD. (160' S ),32464
400,400,Inbound,MONROE TWP,MAIN ST,SICKLERVILLE RD,MONROE TWP - MAIN ST at SICKLERVILLE RD,19839
400,400,Inbound,MONROE TWP,US-322,WALNUT ST (1912' S ),MONROE TWP - US-322 at WALNUT ST (1912' S ),19853
400,400,Outbound,MONROE TWP,US-322,MAIN ST (260' N ),MONROE TWP - US-322 at MAIN ST (260' N ),19854
400,400,Outbound,MONROE TWP,MAIN ST,SICKLERVILLE RD (225' N ),MONROE TWP - MAIN ST at SICKLERVILLE RD (225' N ),19865
400,400,Inbound,MT EPHRAIM,BLACK HORSE PIKE,NEW JERSEY AVE,MT EPHRAIM - BLACK HORSE PIKE at NEW JERSEY AVE,15981
400,400,Outbound,MT EPHRAIM,BLACK HORSE PIKE,BELL RD,MT EPHRAIM - BLACK HORSE PIKE at BELL RD,15988
400,400,Inbound,AUDUBON,BLACK HORSE PIKE,MAIN ST (205' S ),AUDUBON - BLACK HORSE PIKE at MAIN ST (205' S ),14863
400,400,Inbound,AUDUBON,BLACK HORSE PIKE,NICHOLSON RD (205' S ),AUDUBON - BLACK HORSE PIKE at NICHOLSON RD (205' S ),14865
400,400,Inbound,AUDUBON PARK,BLACK HORSE PIKE,KENNEDY DR. (60' N ),AUDUBON PARK - BLACK HORSE PIKE at KENNEDY DR. (60' N ),14901
400,400,Inbound,BELLMAWR,RT-168,BENIGNO BLVD (165' S ),BELLMAWR - RT-168 at BENIGNO BLVD (165' S ),14922
400,400,Inbound,BELLMAWR,RT-168,BENIGNO BLVD (165' S ),BELLMAWR - RT-168 at BENIGNO BLVD (165' S ),14922
400,400,Inbound,BELLMAWR,RT-168,LINDEN AVE,BELLMAWR - RT-168 at LINDEN AVE,14923
400,400,Inbound,BELLMAWR,RT-168,LINDEN AVE,BELLMAWR - RT-168 at LINDEN AVE,14923
400,400,Inbound,BELLMAWR,RT-168,BROWNING RD,BELLMAWR - RT-168 at BROWNING RD,14924
400,400,Inbound,BELLMAWR,RT-168,WILSON AVE,BELLMAWR - RT-168 at WILSON AVE,14925
400,400,Inbound,BELLMAWR,RT-168,APPLE AVE,BELLMAWR - RT-168 at APPLE AVE,14926
400,400,Outbound,BELLMAWR,RT-168,ANDERSON AVE,BELLMAWR - RT-168 at ANDERSON AVE,14927
400,400,Outbound,BELLMAWR,RT-168,OAK AVE,BELLMAWR - RT-168 at OAK AVE,14928
400,400,Outbound,BELLMAWR,RT-168,BROWNING RD,BELLMAWR - RT-168 at BROWNING RD,14929
400,400,Outbound,BELLMAWR,RT-168,LINDEN AVE,BELLMAWR - RT-168 at LINDEN AVE,14930
400,400,Outbound,BELLMAWR,RT-168,LINDEN AVE,BELLMAWR - RT-168 at LINDEN AVE,14930
400,400,Outbound,BELLMAWR,RT-168,BENINGO BLVD,BELLMAWR - RT-168 at BENINGO BLVD,14931
400,400,Outbound,BELLMAWR,RT-168,BENINGO BLVD,BELLMAWR - RT-168 at BENINGO BLVD,14931
400,400,Inbound,BELLMAWR,BENIGNO BLVD,HELLER RD,BELLMAWR - BENIGNO BLVD at HELLER RD,14932
400,400,Outbound,BELLMAWR,BENIGNO BLVD,HELLER RD,BELLMAWR - BENIGNO BLVD at HELLER RD,14932
400,400,Inbound,BELLMAWR,BENIGNO BLVD,HALL AVE,BELLMAWR - BENIGNO BLVD at HALL AVE,14933
400,400,Outbound,BELLMAWR,BENIGNO BLVD,HALL AVE,BELLMAWR - BENIGNO BLVD at HALL AVE,14933
400,400,Inbound,CAMDEN,BRIDGE PLAZA APPROACH (LINDEN ST),7TH ST (250' W ),CAMDEN - BRIDGE PLAZA APPROACH (LINDEN ST) at 7TH ST (250' W ),15010
400,400,Inbound,CAMDEN,BROADWAY,COOPER ST,CAMDEN - BROADWAY at COOPER ST,15032
400,400,Inbound,CAMDEN,HADDON AVE,PINE ST,CAMDEN - HADDON AVE at PINE ST,15134
400,400,Inbound,CAMDEN,HADDON AVE,NEWTON AVE,CAMDEN - HADDON AVE at NEWTON AVE,15135
400,400,Inbound,CAMDEN,HADDON AVE,BENSON ST,CAMDEN - HADDON AVE at BENSON ST,15136
400,400,Outbound,CAMDEN,HADDON AVE,BENSON ST,CAMDEN - HADDON AVE at BENSON ST,15141
400,400,Outbound,CAMDEN,HADDON AVE,NEWTON AVE,CAMDEN - HADDON AVE at NEWTON AVE,15142
400,400,Outbound,CAMDEN,HADDON AVE,PINE ST,CAMDEN - HADDON AVE at PINE ST,15143
400,400,Inbound,CAMDEN,MT EPHRAIM AVE,GRANT AVE (514' N ),CAMDEN - MT EPHRAIM AVE at GRANT AVE (514' N ),15187
400,400,Inbound,CAMDEN,MT EPHRAIM AVE,FAIRVIEW ST (800' S ),CAMDEN - MT EPHRAIM AVE at FAIRVIEW ST (800' S ),15188
400,400,Inbound,WOODLYNNE,MT EPHRAIM AVE,FAIRVIEW ST,WOODLYNNE - MT EPHRAIM AVE at FAIRVIEW ST,15189
400,400,Inbound,CAMDEN,MT EPHRAIM AVE,FERRY AVE,CAMDEN - MT EPHRAIM AVE at FERRY AVE,15190
400,400,Inbound,CAMDEN,MT EPHRAIM AVE,SAYRS AVE,CAMDEN - MT EPHRAIM AVE at SAYRS AVE,15191
400,400,Inbound,CAMDEN,MT EPHRAIM AVE,DECATUR ST,CAMDEN - MT EPHRAIM AVE at DECATUR ST,15192
400,400,Inbound,CAMDEN,MT EPHRAIM AVE,CARL MILLER BLVD,CAMDEN - MT EPHRAIM AVE at CARL MILLER BLVD,15193
400,400,Inbound,CAMDEN,MT EPHRAIM AVE,JACKSON ST,CAMDEN - MT EPHRAIM AVE at JACKSON ST,15194
400,400,Inbound,CAMDEN,MT EPHRAIM AVE,MORTON ST,CAMDEN - MT EPHRAIM AVE at MORTON ST,15195
400,400,Inbound,CAMDEN,MT EPHRAIM AVE,EVERETT ST,CAMDEN - MT EPHRAIM AVE at EVERETT ST,15196
400,400,Inbound,CAMDEN,MT EPHRAIM AVE,ATLANTIC AVE,CAMDEN - MT EPHRAIM AVE at ATLANTIC AVE,15197
400,400,Inbound,CAMDEN,MT EPHRAIM AVE,CHESTNUT ST,CAMDEN - MT EPHRAIM AVE at CHESTNUT ST,15199
400,400,Inbound,CAMDEN,MT EPHRAIM AVE,SPRUCE ST,CAMDEN - MT EPHRAIM AVE at SPRUCE ST,15200
400,400,Inbound,CAMDEN,MT EPHRAIM AVE,DIVISION ST,CAMDEN - MT EPHRAIM AVE at DIVISION ST,15201
400,400,Outbound,CAMDEN,MT EPHRAIM AVE,PINE ST,CAMDEN - MT EPHRAIM AVE at PINE ST,15202
400,400,Outbound,CAMDEN,MT EPHRAIM AVE,CHESTNUT ST,CAMDEN - MT EPHRAIM AVE at CHESTNUT ST,15203
400,400,Outbound,CAMDEN,MT EPHRAIM AVE,ATLANTIC AVE,CAMDEN - MT EPHRAIM AVE at ATLANTIC AVE,15205
400,400,Outbound,CAMDEN,MT EPHRAIM AVE,EVERETT ST,CAMDEN - MT EPHRAIM AVE at EVERETT ST,15206
400,400,Outbound,CAMDEN,MT EPHRAIM AVE,THURMAN ST,CAMDEN - MT EPHRAIM AVE at THURMAN ST,15207
400,400,Outbound,CAMDEN,MT EPHRAIM AVE,JACKSON ST,CAMDEN - MT EPHRAIM AVE at JACKSON ST,15208
400,400,Outbound,CAMDEN,MT EPHRAIM AVE,CARL MILLER BLVD,CAMDEN - MT EPHRAIM AVE at CARL MILLER BLVD,15209
400,400,Outbound,CAMDEN,MT EPHRAIM AVE,DECATUR ST,CAMDEN - MT EPHRAIM AVE at DECATUR ST,15210
400,400,Outbound,CAMDEN,MT EPHRAIM AVE,SAYRS AVE,CAMDEN - MT EPHRAIM AVE at SAYRS AVE,15211
400,400,Outbound,CAMDEN,MT EPHRAIM AVE,FERRY AVE,CAMDEN - MT EPHRAIM AVE at FERRY AVE,15212
400,400,Outbound,CAMDEN,MT EPHRAIM AVE,FAIRVIEW ST,CAMDEN - MT EPHRAIM AVE at FAIRVIEW ST,15213
400,400,Outbound,CAMDEN,MT EPHRAIM AVE,FAIRVIEW ST (800' S ),CAMDEN - MT EPHRAIM AVE at FAIRVIEW ST (800' S ),15214
400,400,Outbound,CAMDEN,MT EPHRAIM AVE,OLYMPIA RD (490' N ),CAMDEN - MT EPHRAIM AVE at OLYMPIA RD (490' N ),15215
400,400,Outbound,CAMDEN,MT EPHRAIM AVE,COLLINGS AVE,CAMDEN - MT EPHRAIM AVE at COLLINGS AVE,15216
400,400,Outbound,CAMDEN,MT EPHRAIM AVE,MINNESOTA RD,CAMDEN - MT EPHRAIM AVE at MINNESOTA RD,15217
400,400,Outbound,GLOUCESTER TWP,RT-168,W. EVESHAM RD,GLOUCESTER TWP - RT-168 at W. EVESHAM RD,15682
400,400,Outbound,GLOUCESTER TWP,RT-168,W. EVESHAM RD,GLOUCESTER TWP - RT-168 at W. EVESHAM RD,15682
400,400,Outbound,GLOUCESTER TWP,RT-168,10TH AVE,GLOUCESTER TWP - RT-168 at 10TH AVE,15683
400,400,Outbound,GLOUCESTER TWP,RT-168,STATION RD,GLOUCESTER TWP - RT-168 at STATION RD,15684
400,400,Outbound,GLOUCESTER TWP,RT-168,LOWER LANDING RD,GLOUCESTER TWP - RT-168 at LOWER LANDING RD,15685
400,400,Outbound,GLOUCESTER TWP,RT-168,MAPLE AVE,GLOUCESTER TWP - RT-168 at MAPLE AVE,15686
400,400,Outbound,GLOUCESTER TWP,RT-168 (BLACK HORSE PIKE),LANDING RD. (365' S ),GLOUCESTER TWP - RT-168 (BLACK HORSE PIKE) at LANDING RD. (365' S ),15687
400,400,Outbound,GLOUCESTER TWP,RT-168,BREWER AVE,GLOUCESTER TWP - RT-168 at BREWER AVE,15688
400,400,Outbound,GLOUCESTER TWP,RT-168,GARDEN AVE,GLOUCESTER TWP - RT-168 at GARDEN AVE,15689
400,400,Outbound,GLOUCESTER TWP,RT-168,ALMONESSON-BLENHEIM RD,GLOUCESTER TWP - RT-168 at ALMONESSON-BLENHEIM RD,15690
400,400,Outbound,GLOUCESTER TWP,RT-168,ALMONESSON-BLENHEIM RD,GLOUCESTER TWP - RT-168 at ALMONESSON-BLENHEIM RD,15690
